Item Status,Item,Cert Number,Grade,Issuer Grade,Autograph Grade,Year,Set,Card Number,Subject,Variety,Serial,My Cost,PSA Estimate,Gain/Loss,My Value,Date Acquired,Source,My Notes,Vault Status,Vaulted Date,Days Vaulted,Listing Status,Listing Date,Listing Price,Sold Status,Sold On,Sold Date,Sold Price,Sold Fees,Sold Proceeds,Payment Date
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw baseball card- 2025 Topps Chrome SHOHEI OHTANI #1 164/250,VIH00000042314,VIH,,,,,,,,,,,,,,,,Unvaulted,########,125,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please Send Home | 1x Raw 2018-19 Panini Opulence Giannis Antetokounmpo,VIH00000043981,VIH,,,,,,,,,,,,,,,,Unvaulted,1/7/2026,68,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 Raw 2025 Panini Vj Edgecombe No.VE 08/10,VIH00000042179,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2024-25 Prizm Black Sensational Signatures #SS-ANS Anfernee Simons Mojo Prizm,VIH00000043626,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE HIP HOME | 2024 Topps No. RP-JT Jayson Tatum - Small Forward,VIH00000043211,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x cased slab without brand seal- 2019 Panini Flawless Collegiate #24 TYLER HERRO Cert of Authenticity of player worn material University of Kentucky,VIH00000043122,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEM - PLEASE SHIP HOME | x1 Joel Embiid, Jayden Daniels, Fernado Tatis Jr, Disney 100 Card Game",VIH00000043197,VIH,,,,,,,,,,,,,,,,Unvaulted,########,111,-,-,-,-,-,-,-,-,-,-
Active,INELLIBLE ITEM - PLEASE SHIP HOME | 2025 Wild card Haunted Hits Peyton Manning - Quarterback,VIH00000043209,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2024-25 Panini Noir Zach Edey patch numbered 22/49,VIH00000043034,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 Raw 2025 Topps Bowman University's Best Basketball Autographed Player Worn Memorabilia No. LRRA-CF Cooper Flagg 1/5,VIH00000042218,VIH,,,,,,,,,,,,,,,,Unvaulted,########,125,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2020 Panini National Treasures Kyler Murray #MS-KM patch auto numbered 25/25,VIH00000042101,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2023 Panini National Treasures Sam LaPorta #187 Printing Plate auto patch 1/1,VIH00000043021,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042850,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,Encased 2024-25 Panini Flawless #DP-LMB LaMelo Ball | Dual Patches 5/5,VIH00000044288,VIH,,,,,,,,,,,,,,,,Unvaulted,12/3/2025,104,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | 1 raw card: 2024 Panini Prizm Draft Picks VJ Edgecombe #S-VJE auto numbered 08/25,VIH00000041850,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2023-23 Panini Immaculate Collection Basketball No. VA-GLN Glen rice - Miami Heat,VIH00000042761,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,"2020-21 Panini - Flawless Basketball Stephen Curry #USA-CUR | Encased Ungraded Panini ""Flawless"" Sealed",VIH00000043084,VIH,,,,,,,,,,,,,,,,Unvaulted,########,115,-,-,-,-,-,-,-,-,-,-
Active,2024-25 Panini Eminence Basketball #NBA-KEV Kevin Garnett | NBA 75th Team Autographs 06/10 Encased,VIH00000043328,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,99,-,-,-,-,-,-,-,-,-,-
Active,2024-25 Panini Flawless LeBron James #156 | Numbered 1/3,VIH00000044708,VIH,,,,,,,,,,,,,,,,Unvaulted,1/13/2026,62,-,-,-,-,-,-,-,-,-,-
Active,2022-23 Panini One And One Paolo Banchero  | Encased Jersey Autograph - RJA-PB5,VIH00000045400,VIH,,,,,,,,,,,,,,,,Unvaulted,1/21/2026,54,-,-,-,-,-,-,-,-,-,-
Active,No. IPA-RGO Rudy Gobert - Timberwolves | 2022-23 Panini Immaculate Collection Basketball,VIH00000042156,VIH,,,,,,,,,,,,,,,,Unvaulted,########,118,-,-,-,-,-,-,-,-,-,-
Active,Sealed encased 2017 Panini Kobe Eminence Kobe Bryant #55 | Auto numbered 1/3,VIH00000045681,VIH,,,,,,,,,,,,,,,,Unvaulted,1/16/2026,59,-,-,-,-,-,-,-,-,-,-
Active,Sealed encased 2025-26 Panini Instant VJ Edgecombe #1 | Auto numbered 69 of 99,VIH00000042560,VIH,,,,,,,,,,,,,,,,Unvaulted,########,117,-,-,-,-,-,-,-,-,-,-
Active,Encased Card: 2024-25 Panini Eminence Basketball Optimum Diamond Autographs | #ODA-HOL Chet Holmgren - Gold [#2/5],VIH00000043660,VIH,,,,,,,,,,,,,,,,Unvaulted,12/3/2025,104,-,-,-,-,-,-,-,-,-,-
Active,2024-25 Panini - Prizm Black Basketball - Luka Doncic #PS-LUK | Encased Ungraded - Panini Sealed,VIH00000043530,VIH,,,,,,,,,,,,,,,,Unvaulted,1/6/2026,70,-,-,-,-,-,-,-,-,-,-
Active,Encased 2024-25 Panini Noir #ES-JBR Jalen Brunson | Noir 10 Years Encore Autographs 1/3,VIH00000044291,VIH,,,,,,,,,,,,,,,,Unvaulted,12/3/2025,104,-,-,-,-,-,-,-,-,-,-
Active,2007 BOWMAN STERLING #KD KEVIN DURANT REFRACTOR,62905328,PSA,9,-,2007,BOWMAN STERLING KD KEVIN DURANT REFRACTOR,,,,-,-,401.37,-,-,-,-,-,Vaulted,2/17/2026,28,Fixed Price,2/17/2026,699,-,eBay,-,-,-,-,-
Active,RAw Card Jaylen  | Send Home,VIH00000045793,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2024-25 PaninI Revolution Zion Williamson #2,VIH00000046709,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2024-25 Panini One and One Victor Wembanyama #8,VIH00000046151,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,1996-97 Upper Deck Jordan Greater Heights #GH6 Michael Jordan,0017620441,BGS,9.5,-,1996-97,Upper Deck Jordan Greater Heights GH6 Michael Jordan -,,,,-,259,-,-,259,-,-,-,Returning,2/21/2026,24,-,-,-,-,-,-,-,-,-,-
Active,2020 PANINI PRIZM #258 ANTHONY EDWARDS ORANGE ICE,65660037,PSA,10,-,2020,PANINI PRIZM,258,ANTHONY EDWARDS ORANGE ICE,,-,-,360.3,-,-,-,-,-,Vaulted,2/24/2026,20,Fixed Price,2/27/2026,699,-,eBay,-,-,-,-,-
Active,2002 TOPPS CHROME #146 YAO MING,54649414,PSA,10,-,2002,TOPPS CHROME,146,YAO MING -,,-,-,209.84,-,-,-,-,-,Vaulted,1/15/2026,60,Fixed Price,2/28/2026,499,-,eBay,-,-,-,-,-
Active,1995 SP HOLOVIEWS #PC5 MICHAEL JORDAN,1.19E+08,PSA,9,-,1995,SP HOLOVIEWS PC5 MICHAEL JORDAN -,,,,-,-,327.08,-,-,-,-,-,Returning,2/25/2026,19,-,-,-,-,-,-,-,-,-,-
Active,2020 PANINI DONRUSS OPTIC #151 ANTHONY EDWARDS RED PULSAR,69683107,PSA,10,-,2020,PANINI DONRUSS OPTIC,151,ANTHONY EDWARDS RED PULSAR,,-,-,370.82,-,-,-,-,-,Vaulted,2/27/2026,17,Fixed Price,3/4/2026,499,-,eBay,-,-,-,-,-
Active,2024 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD ROOKIES #RC1 VICTOR WEMBANYAMA RED SPARKLE 142/149,96133541,PSA,9,-,2024,PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD ROOKIES RC1 VICTOR WEMBANYAMA RED SPARKLE,,,,142/149,107.5,110.47,2.969999999999999,-,2/15/2026,eBay,-,Vaulted,-,-,Fixed Price,3/4/2026,299,-,eBay,-,-,-,-,-
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000046311,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Chrome Voices #VS-8 VJ Edgecombe RC (#11/25),VIH00000046338,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000046380,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,2003-04 Topps Pristine #102 LeBron James Refractor,0018755091,BGS,9.5,-,2003-04,Topps Pristine,102,LeBron James Refractor,,-,2900,-,-,2900,-,-,-,Vaulted,1/14/2026,61,Fixed Price,2/15/2026,2999,-,eBay,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw basketball card-2026 Topps Chrome JAYSON TATUM 24/25 ALL STAR 2026,VIH00000046597,VIH,,,,,,,,,,,,,,,,Returning,3/8/2026,9,-,-,-,-,-,-,-,-,-,-
Active,2024 Absolute Kaboom! Horizontal #10 Marvin Harrison Jr.,0018187308,BGS,9.5,-,2024,Absolute Kaboom! Horizontal,10,Marvin Harrison Jr. -,,-,525,-,-,525,-,-,-,Vaulted,2/10/2026,34,Fixed Price,3/10/2026,699,-,eBay,-,-,-,-,-
Active,2025 TOPPS CHROME PATENTED #PD-2 STEPHEN CURRY,1.46E+08,PSA,9,-,2025,TOPPS CHROME PATENTED,PD-2,STEPHEN CURRY -,,-,-,-,-,-,-,-,-,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,1997 FINEST EMBOSSED #287 MICHAEL JORDAN REFRACTOR 61/263,05092075,PSA,9,-,1997,FINEST EMBOSSED,287,MICHAEL JORDAN REFRACTOR,,61/263,-,3569.59,-,-,-,-,-,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,2024 TOPPS CHROME UPDATE #USC108 YOSHINOBU YAMAMOTO AQUA REFRACTOR 31/199,1.05E+08,PSA,9,-,2024,TOPPS CHROME UPDATE USC108 YOSHINOBU YAMAMOTO AQUA REFRACTOR,,,,31/199,-,99.74,-,-,-,-,-,Vaulted,12/4/2025,102,Auction,3/16/2026,0.99,-,eBay,-,-,-,-,-
Active,2023 PANINI NATIONAL VIP GOLD #25 STEPHEN CURRY GREEN SPARKLE 53/99,1.2E+08,PSA,10,-,2023,PANINI NATIONAL VIP GOLD,25,STEPHEN CURRY GREEN SPARKLE,,53/99,72,74.31,2.3100000000000023,-,3/2/2026,eBay,-,Vaulted,-,-,Auction,3/16/2026,1,-,eBay,-,-,-,-,-
Active,2018 PANINI PRIZM #184 SHAI GILGEOUS-ALEXANDER RED/WHITE/BLUE PRIZM,43133190,PSA,10,-,2018,PANINI PRIZM,184,SHAI GILGEOUS-ALEXANDER RED/WHITE/BLUE PRIZM,,-,-,418.37,-,-,-,-,-,Vaulted,2/20/2026,25,Fixed Price,2/23/2026,599,-,eBay,-,-,-,-,-
Active,1996 TOPPS #138 KOBE BRYANT,50878026,PSA,10,-,1996,TOPPS,138,KOBE BRYANT -,,-,-,1404.46,-,-,-,-,-,Vaulted,1/7/2026,68,Fixed Price,2/25/2026,1899,-,eBay,-,-,-,-,-
Active,2024 PANINI REVOLUTION KABOOM! HORIZONTAL #21 JARED McCAIN,1.47E+08,PSA,8.5,-,2024,PANINI REVOLUTION KABOOM! HORIZONTAL,21,JARED McCAIN -,,-,-,-,-,-,-,-,-,Vaulted,3/12/2026,5,Fixed Price,3/15/2026,1499,-,eBay,-,-,-,-,-
Active,2024 PANINI DONRUSS OPTIC DOWNTOWN #7 SHAI GILGEOUS-ALEXANDER,1.4E+08,PSA,10,-,2024,PANINI DONRUSS OPTIC DOWNTOWN,7,SHAI GILGEOUS-ALEXANDER -,,-,-,-,-,-,-,-,-,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,2023 PANINI PHOENIX INSTANT PHENOM #13 VICTOR WEMBANYAMA BLUE ICE,1.01E+08,PSA,10,-,2023,PANINI PHOENIX INSTANT PHENOM,13,VICTOR WEMBANYAMA BLUE ICE,,-,-,88.55,-,-,-,-,-,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,1997-98 Topps Stadium Club #T9B Michael Jordan Triumvirate,0017511159,BGS,9.5,-,1997-98,Topps Stadium Club T9B Michael Jordan Triumvirate,,,,-,-,-,-,-,-,-,-,Vaulted,3/16/2026,1,Fixed Price,3/16/2026,4999,-,eBay,-,-,-,-,-
Active,2024-25 Panini One and One Basketball Giannis Antetokounmpo #8 | Encased Ungraded Panini One and One Sealed,VIH00000046697,VIH,,,,,,,,,,,,,,,,Unvaulted,2/21/2026,24,-,-,-,-,-,-,-,-,-,-
Active,2023 PANINI SELECT #87 VICTOR WEMBANYAMA RED CRACKED ICE,92661560,PSA,10,-,2023,PANINI SELECT,87,VICTOR WEMBANYAMA RED CRACKED ICE,,-,-,167.86,-,-,-,-,-,Unvaulted,-,-,-,-,-,-,-,-,-,-,-,-
Active,Flawless Printing Plate Shai Gilgeous-Alexander,85496564,PSA,DNA,10,-,Flawless Printing Plate - Shai Gilgeous-Alexander -,,,,-,-,-,-,-,-,-,-,Unvaulted,-,-,-,-,-,-,-,-,-,-,-,-
Active,2018 PANINI NATIONAL TREASURES ROOKIE JUMBO MATERIALS #LDC LUKA DONCIC 14/99,84543561,PSA,9,10,2018,PANINI NATIONAL TREASURES ROOKIE JUMBO MATERIALS LDC LUKA DONCIC -,,,,14/99,-,550.95,-,-,-,-,-,Unvaulted,11/5/2025,132,-,-,-,-,-,-,-,-,-,-
Active,2024 TOPPS CHROME UFC #141 SHARA MAGOMEDOV BLUE REFRACTOR 30/150,93983876,PSA,9,10,2024,TOPPS CHROME UFC,141,SHARA MAGOMEDOV BLUE REFRACTOR,,30/150,-,25.27,-,-,-,-,-,Unvaulted,11/4/2025,132,-,-,-,-,-,-,-,-,-,-
Active,2010 POKEMON JAPANESE BLACK & WHITE #056 PIKACHU-FOIL 1ST EDITION-SECRET,85538996,PSA,8,-,2010,POKEMON JAPANESE BLACK & WHITE,056,PIKACHU-FOIL 1ST EDITION-SECRET,,-,-,502.37,-,-,-,-,-,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,2023 PANINI FLAWLESS FLAWLESS SCORING TITLE AUTOGRAPHS #FSTSCU STEPHEN CURRY 14/25,1.15E+08,PSA,9,10,2023,PANINI FLAWLESS FLAWLESS SCORING TITLE AUTOGRAPHS FSTSCU STEPHEN CURRY -,,,,14/25,-,-,-,-,-,-,-,Unvaulted,11/4/2025,132,-,-,-,-,-,-,-,-,-,-
Active,2024 PANINI MOSAIC MONTAGE #19 LeBRON JAMES GOLD 5/10,1.36E+08,PSA,6,-,2024,PANINI MOSAIC MONTAGE,19,LeBRON JAMES GOLD,,10-May,-,-,-,-,-,-,-,Unvaulted,########,111,-,-,-,-,-,-,-,-,-,-
Active,2003-04 Upper Deck #LJ3 Lebron James Lebron's Diary,7958987,SGC,9.5,-,2003-04,Upper Deck LJ3 Lebron James Lebron's Diary,,,,-,-,-,-,-,-,-,-,Vaulted,11/9/2025,127,Fixed Price,########,199,-,eBay,-,-,-,-,-
Active,2023 WILD CARD WILDCHROME PRO-LOOK HOBBY WILDPAINT AUTOGRAPH #WCPA BO NIX KALEIDOSCOPE FOIL-TEAL 4/5,1.07E+08,PSA,9,10,2023,WILD CARD WILDCHROME,PRO-LOOK,HOBBY WILDPAINT AUTOGRAPH WCPA BO NIX KALEIDOSCOPE FOIL-TEAL,,5-Apr,-,-,-,-,-,-,-,Vaulted,########,111,Fixed Price,########,209,-,eBay,-,-,-,-,-
Active,2023 TOPPS CHROME #50 KEVIN DURANT SUPERFRACTOR 1/1 1/1,1E+08,PSA,10,-,2023,TOPPS CHROME,50,KEVIN DURANT SUPERFRACTOR 1/1,,1-Jan,-,1834.79,-,-,-,-,-,Vaulted,12/7/2025,100,Fixed Price,########,7995,-,eBay,-,-,-,-,-
Active,2025 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #1 CAITLIN CLARK PURPLE SPARKLE 8/50,1.28E+08,PSA,10,-,2025,PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD,1,CAITLIN CLARK PURPLE SPARKLE,,Aug-50,-,-,-,-,-,-,-,Vaulted,########,116,Fixed Price,########,1699,-,eBay,-,-,-,-,-
Active,2015 PANINI PRIZM #335 NIKOLA JOKIC,1.23E+08,PSA,10,-,2015,PANINI PRIZM,335,NIKOLA JOKIC -,,-,-,934.44,-,-,-,-,-,Vaulted,########,115,Fixed Price,1/1/2026,2999,-,eBay,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | No. HM-AI Allen Iverson Hoops Hot Materials 2004 Fleer/ Skybox International,VIH00000042882,VIH,,,,,,,,,,,,,,,,Returning,########,77,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2020 PANINI PRIZM DRAFT PICKS NO. PA-TM  TYRESE MAXEY,vih00000042291,VIH,,,,,,,,,,,,,,,,Returning,########,125,-,-,-,-,-,-,-,-,-,-
Active,2019-20 Panini Prizm #248 Zion Williamson Orange Prizm,0012442562,BGS,9.5,-,2019-20,Panini Prizm,248,Zion Williamson Orange Prizm,,-,1050,-,-,1050,-,-,-,Vaulted,12/4/2025,102,Fixed Price,1/1/2026,1049,-,eBay,-,-,-,-,-
Active,"INELIGIBLE ITEMS- PLEASE SHIP HOME! | 6x raw basketball cards- Brice Sensabaugh, Hakeem Olajuwon, Damian Lillard, Chris Paul, Cason Wallace & Rudy Gobert",VIH00000042971,VIH,,,,,,,,,,,,,,,,Unvaulted,########,125,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2025 Topps Aaron Judge #S-2,VIH00000046195,VIH,,,,,,,,,,,,,,,,Unvaulted,1/31/2026,44,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2025 Topps Dwyane Wade #TCA-DW,VIH00000046186,VIH,,,,,,,,,,,,,,,,Unvaulted,1/31/2026,44,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2023-24 Panini Flawless - Flawless Shade Signatures #FSS-ADL Anthony Davis Silver [#10/25],VIH00000043631,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw football card- FERNANDO MENDAZA Sapphire Selections with autograph red foil,VIH00000045320,VIH,,,,,,,,,,,,,,,,Unvaulted,1/16/2026,60,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042907,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2021 Panini - Absolute No. JUM-KGA Kenneth Gainwell -Eagles Running Back,VIH00000043065,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS- PLEASE SHIP HOME! | 2x raw NFL cards- HARDY NICKERSON & HEN HARVEY,VIH00000043051,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2024 Panini - Mosaic Football No. SG-4 Jalen Hurts - Philadelphia Eagles,VIH00000042157,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2024 Panini - Black Football No. 207 Brian Thomas Jr. - Jaguars,VIH00000043195,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw 76ers basketball card= 2025 Topps VJ EDGECOMBE,VIH00000042306,VIH,,,,,,,,,,,,,,,,Unvaulted,11/5/2025,131,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2003 Upper Deck School Colors #SC-LJ LeBron James,VIH00000041549,VIH,,,,,,,,,,,,,,,,Unvaulted,########,111,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITWM - PLEASE SHIP HOME | 2024 Panini Select Football No. 91 Brian Thomas Jr. - Jaguars,VIH00000043216,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item Please Send Home | Panini National Treasures Shai Gilgeous Alexander No GG-SGA 2025,VIH00000042265,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,2024 Topps Archives Signature Series #125 Yoshinobu Yamamoto | Rookie Card 30/50 Autograph Encased,VIH00000043320,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,99,-,-,-,-,-,-,-,-,-,-
Active,1998 Upper Deck 92-93 Timeframe Michael Jordan | Ineligible item,VIH00000042681,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x cased slab without Topps brand seal there is a MINT seal on slab- 2024 Topps #DGA-CS C.J. STROUD Dawn of Greatness Autograph,VIH00000042241,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2024 Topps McDonald's Cooper Flagg #EA-CF auto,VIH00000042047,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042908,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS - PLEASE SHIP HOME | 8x Raw Panini Football Cards,VIH00000042177,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2012-13 Panini Absolute Frequent Flyer Autograph #9 Stephen Curry [#62/74],VIH00000043665,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,Ineligible item | George Gervin,VIH00000042041,VIH,,,,,,,,,,,,,,,,Unvaulted,11/7/2025,130,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 2025 Topps Havoc Marks Jarett Allen No. HM-JA,VIH00000042471,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,2025 Panini The National VIP LeBron James /99 | Ineligible item,VIH00000042661,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,2022 Leaf Ultimate Draft Jordan Davis Auto /25 | Ineligible item,VIH00000042668,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Diamond Icon No. DIA-VGJ Vladimir Guerrero Jr. - Toronto Blue Jays,VIH00000043218,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item Please Send Home | 1x Raw 2025 Topps Vj Edgecomb #19/50,VIH00000042128,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042912,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Topps #150 LeBron James,VIH00000043191,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2021-22 Panini Noir Basketball Dish Night Memorabilia #DNM-LMB LaMelo Ball Hollo [#52/75],VIH00000043629,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Leaf Metal State Pride #SP-TDG Trey'Dez Green Autograph [#5/5],VIH00000043621,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,Encased 2021 Panini National Treasures Rookie Patch Autograph #162 Ja'Marr Chase - Black   | White Box 1/1,VIH00000045284,VIH,,,,,,,,,,,,,,,,Unvaulted,1/12/2026,63,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEM - PLEASE SHIP HOME | 3x Major League Baseball cards (Fernado Tatis Jr, Graham Pauley, Kavares Tears)",VIH00000042196,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,"INELLIGIBLE ITEM - PLEASE SHIP HOME | 10x 2024-25 Assorted  Panini Basketball Cards, 2023-24 Panini Flawless - Khris Middleton",VIH00000042928,VIH,,,,,,,,,,,,,,,,Unvaulted,########,111,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | Topps All Kings VJ Edgecombe - Philadelphia 76ers,VIH00000043210,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw football card- 2024 Topps Chrome RANDALL CUNNINGHAM #TCA-RC Topps Certified Autograph Issue 002/175,VIH00000042232,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
