item_status,description,cert_number,issuer,grade,vault_status
Active,2010-11 Upper Deck North Carolina #LN1 Michael Jordan Legendary Numbers 3D,0007390824,BGS,9.5,Vaulted
Active,2024 PANINI PRIZM DRAFT PICKS DRAFT PICKS AUTOGRAPHS #DPACCK CAITLIN CLARK BLUE ICE 61/75,120000000,PSA,10,Vaulted
Active,2003 UPPER DECK PLAYMAKERS #LJ LeBRON JAMES,48033325,PSA,10,Vaulted
Active,2012-13 Prestige #25 Stephen Curry True Colors Materials,0015014867,BGS,9,Unvaulted
Active,2002 TOPPS #185 YAO MING,99978259,PSA,Authentic,Unvaulted
Active,2023 BOWMAN NPB #37 YOSHINOBU YAMAMOTO CHROME-ORANGE REFRACTOR 19/25,85222231,PSA,9,Unvaulted
Active,2020 PANINI NATIONAL TREASURES TREASURED SIGNATURES #LUD LUKA DONCIC BRONZE,63592622,PSA,9,Unvaulted
Active,2020 PANINI ABSOLUTE MEMORABILIA TOOLS OF THE TRADE SWATCH SIGNATURES #TMA TYRESE MAXEY 3 SWATCH 184/199,76397134,PSA,8,Unvaulted
Active,2004-05 PANINI SPORTS MEGA CRACKS BARCA #35 LIONEL MESSI CAMPIO (CATALAN),66441936,PSA,8,Unvaulted
Active,2025 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #16 JAYSON TATUM GOLD 9/10,136000000,PSA,10,Vaulted
Active,2023 PANINI SELECT #87 VICTOR WEMBANYAMA RED CRACKED ICE,92661560,PSA,10,Unvaulted
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000046321,VIH,-,Unvaulted
Active,1996 TOPPS CHROME #138 KOBE BRYANT,08151970,PSA,10,Vaulted
Active,1997 BOWMAN'S BEST TECHNIQUES #T2 MICHAEL JORDAN ATOMIC REFRACTOR,130000000,PSA,8,Returning
Active,2020 PANINI PRIZM #258 ANTHONY EDWARDS ORANGE ICE,79750654,PSA,10,Returning
Active,1993 FINEST #1 MICHAEL JORDAN,40570447,PSA,10,Returning
Active,2018 PANINI PRIZM #184 SHAI GILGEOUS-ALEXANDER PINK ICE,45170273,PSA,10,Returning
Active,2007 FINEST #24 KOBE BRYANT REFRACTOR,27591994,PSA,10,Returning
Active,2023 PANINI SELECT #87 VICTOR WEMBANYAMA LIGHT BLUE DISCO 71/99,93113480,PSA,10,Returning
Active,2004-05 PANINI SPORTS MEGA CRACKS BARCA #35 LIONEL MESSI CAMPIO (CATALAN),66441936,PSA,8,Unvaulted
Active,2024 PANINI PRIZM DRAFT PICKS DRAFT PICKS AUTOGRAPHS #DPACCK CAITLIN CLARK BLUE ICE 61/75,120000000,PSA,10,Vaulted
Active,2013-14 Panini Totally Certified #19 Giannis Antetokounmpo Rookie Roll Call Autographs,0012016930,BGS,9.5,Vaulted
Active,2012 UPPER DECK EXQUISITE COLLECTION UD BLACK SIGNATURES #B-MI MICHAEL JORDAN,23502077,PSA,10,Vaulted
Active,2015-16 Panini Noir Color Autograph #NC-GAN Giannis Antetokounmpo Gold,0742659,SGC,8,Vaulted
Active,2010-11 Upper Deck North Carolina #LN1 Michael Jordan Legendary Numbers 3D,0007390824,BGS,9.5,Vaulted
Active,2003 TOPPS CHROME #36 KOBE BRYANT,56755881,PSA,10,Vaulted
Active,2003 UPPER DECK PLAYMAKERS #LJ LeBRON JAMES,48033325,PSA,10,Vaulted
Active,2025 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #16 JAYSON TATUM GOLD 9/10,136000000,PSA,10,Vaulted
Active,2018 PANINI DONRUSS #162 SHAI GILGEOUS-ALEXANDER GREEN/YELLOW LASER,137000000,PSA,10,Vaulted
Active,2024 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #1 CAITLIN CLARK PINK SPARKLE 40/88,136000000,PSA,8,Vaulted
Active,2018 PANINI PRIZM #280 LUKA DONCIC RED/WHITE/BLUE PRIZM,119000000,PSA,10,Vaulted
Active,2007 UPPER DECK PREMIER PREMIER PENMANSHIP #PENKB KOBE BRYANT GOLD,0010713802,BGS,9,Vaulted
Active,1996 Topps Stars Finest #24 Michael Jordan Refractor,0012714698,BGS,9.5,Returning
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000045158,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Encased Ungraded: 2025 Topps Lebron James #FRO-LBJ,VIH00000046156,VIH,-,Unvaulted
Active,"2025 Topps Chrome Derik Queen Auto, 2005-06 Upper Deck Yao Ming Auto  | Ineligible Items",VIH00000045746,VIH,-,Unvaulted
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000045215,VIH,-,Unvaulted
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000045155,VIH,-,Unvaulted
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000045152,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2019 Panini Shai Gilgeous-Alexander #185,VIH00000039039,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Encased Ungraded: 2024-25 Panini Cameron Brink #2,VIH00000046144,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2024-25 Panini Zion Williamson #2 Kaboom,VIH00000046703,VIH,-,Unvaulted
Active,2018 PANINI PRIZM #184 SHAI GILGEOUS-ALEXANDER RED/WHITE/BLUE PRIZM,104000000,PSA,10,Vaulted
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000046321,VIH,-,Unvaulted
Active,1996 TOPPS CHROME #138 KOBE BRYANT,08151970,PSA,10,Vaulted
Active,1997 BOWMAN'S BEST TECHNIQUES #T2 MICHAEL JORDAN ATOMIC REFRACTOR,130000000,PSA,8,Returning
Active,2020 PANINI PRIZM #258 ANTHONY EDWARDS ORANGE ICE,79750654,PSA,10,Returning
Active,1993 FINEST #1 MICHAEL JORDAN,40570447,PSA,10,Returning
Active,2018 PANINI PRIZM #184 SHAI GILGEOUS-ALEXANDER PINK ICE,45170273,PSA,10,Returning
Active,2007 FINEST #24 KOBE BRYANT REFRACTOR,27591994,PSA,10,Returning
Active,2023 PANINI SELECT #87 VICTOR WEMBANYAMA LIGHT BLUE DISCO 71/99,93113480,PSA,10,Returning
Active,2003 TOPPS #11 YAO MING,68442660,PSA,10,Unvaulted
Active,2024 PANINI ROOKIE ROYALTY WNBA KABOOM! #5 ANGEL REESE,147000000,PSA,8,Vaulted
Active,2024 BOWMAN CHROME UNIVERSITY #16 COOPER FLAGG PURPLE LAVA,119000000,PSA,10,Vaulted
Active,2021-22 TOPPS STADIUM CLUB CHROME UEFA CHAMPIONS LEAGUE #97 HARVEY ELLIOTT GOLD REFRACTOR 39/50,68015260,PSA,9,Vaulted
Active,2024 PANINI PRIZM DRAFT PICKS RATED PROSPECT #17 VJ EDGECOMBE RED SEISMIC 61/225,114000000,PSA,10,Vaulted
Active,2025 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #43 AARON JUDGE GOLD 2/10,136000000,PSA,10,Vaulted
Active,2023 TOPPS MERCURY: VICTOR WEMBANYAMA INSERT #VW1 VICTOR WEMBANYAMA GOLD REFRACTOR 25/50,99965515,PSA,10,Vaulted
Active,2007 TOPPS CHROME #131 KEVIN DURANT REFRACTOR 641/1499,124000000,PSA,9,Vaulted
Active,2021 PANINI DONRUSS #211 CADE CUNNINGHAM HOLO RED/GOLD LASER,72658866,PSA,8,To Vault
Active,2023 PANINI SELECT #87 VICTOR WEMBANYAMA SILVER PRIZM,141000000,PSA,10,To Vault
Active,2018 PANINI DONRUSS OPTIC #162 SHAI GILGEOUS-ALEXANDER CHOICE,53854020,PSA,10,Vaulted
Active,2024 TOPPS RESURGENCE RESURGENCE ROOKIE SIGNATURES #RRSMN MALIK NABERS,131000000,PSA,10,Vaulted
Active,2017 PANINI DONRUSS OPTIC #198 JAYSON TATUM SHOCK,73125419,PSA,10,To Vault
Active,2024 PANINI REVOLUTION KABOOM! HORIZONTAL #29 KEL'EL WARE,147000000,PSA,9,Vaulted
Active,2018 PANINI PRIZM #184 SHAI GILGEOUS-ALEXANDER GREEN PRIZM,46743711,PSA,10,Vaulted
Sold,2022 PANINI NATIONAL #22 LeBRON JAMES GOLD 2/10,135000000,PSA,9,
Sold,eBay 1/14/2026 152.5 19.83 132.67 1/16/2026,,,-,
Sold,2024 BOWMAN UNIVERSITY BEST FIELD DAY #FD1 COOPER FLAGG SHIMMER REFRACTOR,121000000,PSA,10,
Sold,eBay 1/5/2026 87.56 14.38 73.18 1/6/2026,,,-,
Sold,2021 LEAF VALIANT HERE COMES THE BOOM #HCBMP1 MICAH PARSONS ORANGE,0013681672,BGS,9.5,
Sold,eBay 1/5/2026 50 9.5 40.5 1/6/2026,,,-,
Sold,2024 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD ROOKIES #RC9 CAITLIN CLARK PINK SPARKLE 35/88,98748914,PSA,8,
Sold,eBay 1/7/2026 199 25.87 173.13 1/8/2026,,,-,
Sold,2024 PANINI PRIZM DRAFT PICKS DRAFT PICKS AUTOGRAPHS #DPAAGR ANGEL REESE GOLD PRIZM 10/10,108000000,PSA,10,
Sold,eBay 1/9/2026 499 64.87 434.13 1/9/2026,,,-,
Sold,2024 BOWMAN CHROME UNIVERSITY #16 COOPER FLAGG PURPLE LAVA,119000000,PSA,10,
Sold,eBay 1/8/2026 126.5 16.45 110.05 1/8/2026,,,-,
Sold,2024 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #1 CAITLIN CLARK BLUE SPARKLE 71/124,110000000,PSA,9,
Sold,eBay 1/12/2026 142.5 18.53 123.97 1/11/2026,,,-,
Sold,2023 PANINI NATIONAL VIP GOLD #25 STEPHEN CURRY GREEN SPARKLE 53/99,120000000,PSA,10,
Sold,eBay 1/3/2026 69 11.97 57.03 1/3/2026,,,-,
Sold,2023 PANINI MOSAIC #285 LUKA DONCIC GOLD 6/10,97742028,PSA,10,
Sold,eBay ######## 379 49.27 329.73 ########,,,-,
Sold,2024 PANINI PRIZM DECA #217 DWYANE WADE MOJO PRIZM 16/25,126000000,PSA,10,
Sold,eBay 2/10/2026 132.5 17.23 115.27 2/12/2026,,,-,
Sold,2022 PANINI SPECTRA ILLUSTRIOUS LEGENDS SIGNATURES #ILSAIV ALLEN IVERSON META 15/25,97314648,PSA,10,
Sold,eBay 2/16/2026 426 55.38 370.62 2/17/2026,,,-,
Sold,2024 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD ROOKIES #RC1 VICTOR WEMBANYAMA BLUE SPARKLE 79/124,101000000,PSA,10,
Sold,eBay 2/24/2026 399.99 52 347.99 2/24/2026,,,-,
Sold,2023 BOWMAN UNIVERSITY BEST ELEMENTS OF THE GAME #EG3 CAITLIN CLARK GOLD REFRACTOR 2/50,116000000,PSA,10,
Sold,eBay 3/2/2026 600 72 528 3/3/2026,,,-,
Sold,2020 PANINI SELECT ROOKIE JERSEY AUTOGRAPHS #EDW ANTHONY EDWARDS RED WAVE PRIZM,94796463,PSA,9,
Sold,eBay 3/5/2026 750 90 660 3/7/2026,,,-,
Sold,2023 PANINI MOSAIC #31 LUKA DONCIC GOLD 5/10,102000000,PSA,10,
Sold,eBay ######## 379 49.27 329.73 ########,,,-,
Sold,2021 PANINI SELECT PRIME SELECTIONS SIGNATURES #PSTLR TREVOR LAWRENCE GOLD JERSEY NUMBER PRIZM 2/10,122000000,PSA,8,
Sold,eBay 1/4/2026 649.99 78 571.99 1/6/2026,,,-,
Sold,2024 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD ROOKIES #RC1 VICTOR WEMBANYAMA GREEN SPARKLE 14/99,98729840,PSA,10,
Sold,eBay 1/12/2026 256 33.28 222.72 1/11/2026,,,-,
Sold,2025 TOPPS CHROME BLACK AUTOGRAPHS #RCA ROD CAREW ORANGE REFRACTOR 2/25,127000000,PSA,9,
Sold,eBay 2/9/2026 53 9.89 43.11 2/9/2026,,,-,
Sold,2024 BOWMAN UNIVERSITY BEST #77 JEREMY FEARS SUPERFRACTOR 1/1 1/1,133000000,PSA,9,
Sold,eBay 2/15/2026 535 64.2 470.8 2/15/2026,,,-,
Sold,2024 PANINI PRIZM DECA #285 VICTOR WEMBANYAMA PURPLE PRIZM 1/99,120000000,PSA,9,
Sold,eBay 1/12/2026 67 11.71 55.29 1/13/2026,,,-,
Sold,2016 PANINI SPECTRA CATALYSTS RELIC #12 STEPHEN CURRY PINK,55081112,PSA,9,
Sold,eBay 1/12/2026 155.5 20.22 135.28 1/14/2026,,,-,
Sold,1994 UPPER DECK MJ RARE AIR #61 MICHAEL JORDAN,113000000,PSA,10,
Sold,eBay 1/12/2026 855 102.6 752.4 1/14/2026,,,-,
Sold,2015 PANINI SELECT #128 NIKOLA JOKIC SILVER PRIZM,58987774,PSA,9,
Sold,eBay 1/29/2026 649.99 78 571.99 1/30/2026,,,-,
Sold,2025 TOPPS NEW SCHOOL #NS-3 VJ EDGECOMBE ORANGE RAINBOW 7/25,137000000,PSA,9,
Sold,eBay 1/12/2026 355.07 46.16 308.91 1/11/2026,,,-,
Sold,2024 PANINI IMMACULATE COLLECTION IMMACULATE INK #INK-DLD DAMIAN LILLARD 27/49,130000000,PSA,8,
Sold,eBay 2/28/2026 169 21.97 147.03 3/4/2026,,,-,
Sold,2012 PANINI CONTENDERS #225 RUSSELL WILSON AUTOGRAPH,48460938,PSA,9,
Sold,eBay 3/4/2026 155 20.15 134.85 3/4/2026,,,-,
Sold,2024 PANINI FLAWLESS FLAWLESS VAULT MEMORABILIA #FVM-DML DAMIAN LILLARD 9/14,138000000,PSA,7,
Sold,eBay 3/9/2026 675 81 594 3/9/2026,,,-,
Sold,1996 FINEST #74 KOBE BRYANT W/COATING,129000000,PSA,9,
Sold,eBay 3/8/2026 202.5 26.33 176.17 3/11/2026,,,-,
Sold,2024 BOWMAN CHROME UNIVERSITY FINAL EXAM AUTOGRAPHS #FEACF COOPER FLAGG,123000000,PSA,9,
Sold,2023 BOWMAN UNIVERSITY CHROME #68 TETAIROA MCMILLAN AUTOGRAPH,92939022,PSA,9,
Sold,eBay 1/5/2026 58.77 10.64 48.13 1/6/2026,,,-,
Sold,2023 Donruss Elite WWE #7 Hulk Hogan Elite Deck Autograph,00017158162,BGS,Authentic,
Sold,eBay 1/8/2026 178.19 23.16 155.03 1/9/2026,,,-,
Sold,2024 PANINI PRIZM WNBA #145 CAITLIN CLARK,122000000,PSA,8,
Sold,eBay 1/12/2026 20.5 5.67 14.83 1/13/2026,,,-,
Sold,2012-13 Prestige #25 Stephen Curry True Colors Materials,0015014867,BGS,9,
Sold,eBay 1/12/2026 134.49 17.48 117.01 1/11/2026,,,-,
Sold,2020 PANINI PRIZM DRAFT PICKS PROSPECT AUTOGRAPHS #PAPS PAT SPENCER RED ICE,55245374,PSA,10,
Sold,eBay 2/15/2026 305 39.65 265.35 2/14/2026,,,-,
Sold,2011 UPPER DECK EXQUISITE COLLECTION ENDORSEMENTS DUAL AUTOGRAPHS #EE2JJ MAGIC JOHNSON/MICHAEL JORDAN 18/20,133000000,PSA,Authentic,
Sold,eBay 2/15/2026 7023 491.61 6531.39 2/17/2026,,,-,
Sold,1994 FINEST #331 MICHAEL JORDAN REFRACTOR W/COATING,07017312,PSA,9,
Sold,eBay 2/19/2026 1999 199.9 1799.1 2/23/2026,,,-,
Sold,2006 TOPPS TRADEMARK MOVES #29 YAO MING WOOD 10/75,130000000,PSA,10,
Sold,eBay 3/3/2026 150 19.5 130.5 3/5/2026,,,-,
Sold,2018 PANINI DONRUSS OPTIC #162 SHAI GILGEOUS-ALEXANDER HYPER PINK,131000000,PSA,10,
Sold,2023 TOPPS CRYSTAL PREMIUM UEFA CHAMPIONS LEAGUE CRYSTAL AUTOGRAPHS #LY LAMINE YAMAL PURPLE 5/99,103000000,PSA,10,
Sold,2025 TOPPS GENERATION NOW #GN-3 VJ EDGECOMBE GOLD HOLO FOIL 50/50,136000000,PSA,10,
Sold,eBay 1/6/2026 1779 177.9 1601.1 1/6/2026,,,-,
Sold,2015 PANINI PRIZM #335 NIKOLA JOKIC,116000000,PSA,9,
Sold,eBay 1/14/2026 429.99 55.9 374.09 1/16/2026,,,-,
Sold,2023 PANINI NATIONAL VIP GOLD #39 NIKOLA JOKIC BLUE YELLOW GREEN 25/25,84478457,PSA,10,
Sold,eBay 1/12/2026 157.5 20.48 137.02 1/11/2026,,,-,
Sold,2023-24 PANINI SELECT FIFA #24 GAVI ZEBRA 8/25,102000000,PSA,8,
Sold,eBay 1/11/2026 17.5 5.28 12.22 1/10/2026,,,-,
Sold,2023 TOPPS CHROME TOPPS CHROME AUTOGRAPHS #CGAW ANDREW WIGGINS GOLD REFRACTOR 27/50,99816830,PSA,10,
Sold,eBay 2/12/2026 20.05 5.61 14.44 2/13/2026,,,-,
Sold,2023 TOPPS CHROME SAPPHIRE EDITION TOPPS CHROME AUTOGRAPHS #CGTM TYRESE MAXEY RED 5/5 1E+08 PSA 10 - 2023 TOPPS CHROME SAPPHIRE EDITION TOPPS CHROME AUTOGRAPHS CGTM TYRESE MAXEY RED 5-May - 404.31 - -,,,-,
Sold,eBay 2/16/2026 260 33.8 226.2 2/15/2026,,,-,
Sold,2000 PLAYOFF MOMENTUM #180 TOM BRADY,16985163,PSA,9,
Sold,eBay 2/13/2026 7000 490 6510 2/17/2026,,,-,
Sold,2004 UPPER DECK EXQUISITE COLLECTION EXQUISITE MASTERPIECES #LJ51 LeBRON JAMES 2003 UPPER DECK LeBRON JAMES BOX SET BLACK PRINTING PLATE 1/1 1/1,118000000,PSA,9,
Sold,eBay 2/15/2026 2200 220 1980 2/17/2026,,,-,
Sold,2024 TOPPS UPDATE #US100 PAUL SKENES,101000000,PSA,9,
Sold,eBay 2/24/2026 24.7 6.21 18.49 2/23/2026,,,-,
Sold,2024 PANINI ABSOLUTE KABOOM! HORIZONTAL #10 MARVIN HARRISON JR.,113000000,PSA,10,
Sold,eBay 2/24/2026 600 72 528 2/24/2026,,,-,
Sold,1997 TOPPS CHROME #109 SHAQUILLE O'NEAL,56470867,PSA,9,
Sold,eBay 2/26/2026 20 5.6 14.4 3/2/2026,,,-,
Sold,2018 BOWMAN #49 SHOHEI OHTANI,106000000,PSA,10,
Sold,eBay 2/26/2026 335 43.55 291.45 3/2/2026,,,-,
Sold,2024 PANINI PRIZM DRAFT PICKS #57 CAITLIN CLARK VARIATION,121000000,PSA,9,
Sold,eBay 3/1/2026 16.07 5.09 10.98 3/3/2026,,,-,
Sold,2024 PANINI REVOLUTION KABOOM! HORIZONTAL #33 DERRICK ROSE,132000000,PSA,9,
Sold,eBay 3/2/2026 999 119.88 879.12 3/4/2026,,,-,
Sold,2018 PANINI DONRUSS OPTIC #162 SHAI GILGEOUS-ALEXANDER HYPER PINK,52119665,PSA,10,
Sold,eBay 3/6/2026 430 55.9 374.1 3/8/2026,,,-,
Sold,2025 TOPPS ALL KINGS #AK10 VLADIMIR GUERRERO JR.,121000000,PSA,10,
Sold,eBay ######## 850 102 748 1/2/2026,,,-,
Sold,2024 BOWMAN CHROME UNIVERSITY #48 KON KNUEPPEL BLACK WAVE,123000000,PSA,10,
Sold,eBay 1/5/2026 55 10.15 44.85 1/4/2026,,,-,
Sold,2024 PANINI PRIZM MONOPOLY WNBA INSERT #27 CAITLIN CLARK RED CLASSIC ICON,121000000,PSA,10,
Sold,eBay 1/5/2026 152.5 19.83 132.67 1/6/2026,,,-,
Sold,2014 PANINI NATIONAL VIP PARTY #62 STEPHEN CURRY PATCH CRACKED ICE 7/10,64535469,PSA,9,
Sold,eBay 1/3/2026 853 102.36 750.64 1/5/2026,,,-,
Sold,2023 PANINI DONRUSS OPTIC #225 VICTOR WEMBANYAMA PURPLE SHOCK,114000000,PSA,10,
Sold,eBay 1/16/2026 198.28 25.78 172.5 1/18/2026,,,-,
Sold,2024 TOPPS FINEST #50 YOSHINOBU YAMAMOTO BLUE CHECKERBOARD REFRACTOR 35/99,97357257,PSA,10,
Sold,eBay 2/8/2026 258 33.54 224.46 2/10/2026,,,-,
Sold,2002-03 Topps Finest #182 Dwayne Wade,0015739310,BGS,9,
Sold,eBay 2/9/2026 26 6.38 19.62 2/10/2026,,,-,
Sold,2018-19 Panini Spectra Rising Stars Signatures #17 Luka Doncic Neon Pink,0013581734,BGS,8.5,
Sold,eBay 2/16/2026 1875 187.5 1687.5 2/17/2026,,,-,
Sold,1996 BOWMAN'S BEST ROOKIE #R23 KOBE BRYANT,11163934,PSA,10,
Sold,eBay 2/15/2026 900 108 792 2/17/2026,,,-,
Sold,2018-19 Panini Noir #271 LeBron James/Kobe Bryant,0013677890,BGS,9,
Sold,eBay 2/23/2026 530 63.6 466.4 2/23/2026,,,-,
Sold,2015 PANINI PRIZM AUTOGRAPHS #KPZ KRISTAPS PORZINGIS,28616428,PSA,10,
Sold,eBay 2/24/2026 100 13 87 2/27/2026,,,-,
Sold,2024 TOPPS CHROME ROOKIE AUTOGRAPHS #RAJLA JORDAN LAWLAR GREEN REFRACTOR 62/99,97836949,PSA,10,
Sold,eBay 3/1/2026 217 28.21 188.79 2/28/2026,,,-,
Sold,2024 PANINI ABSOLUTE KABOOM! HORIZONTAL #2 CJ STROUD,110000000,PSA,10,
Sold,eBay 3/5/2026 899 107.88 791.12 3/7/2026,,,-,
Sold,2023 PANINI PRIZM DRAFT PICKS #2 VICTOR WEMBANYAMA SILVER PRIZM,91743476,PSA,10,
Sold,1996 TOPPS CHROME #171 ALLEN IVERSON,06163861,PSA,10,
Sold,2024 PANINI ABSOLUTE EXPLOSIVE #EXDME DRAKE MAYE,111000000,PSA,9,
Sold,eBay 3/14/2026 500 60 440 3/14/2026,,,-,
Sold,2024 PANINI PRIZM BLACK #7 STEPHEN CURRY RED POWER 74/75,138000000,PSA,10,
Sold,eBay ######## 549 65.88 483.12 ########,,,-,
Sold,2024 BOWMAN CHROME UNIVERSITY #16 COOPER FLAGG BLACK WAVE,117000000,PSA,10,
Sold,eBay 1/12/2026 152.5 19.83 132.67 1/13/2026,,,-,
Sold,2022-23 Bowman University Inception Autographed #BIA-JWT Juju Watkins Fuchsia Foil,2853984,SGC,10,
Sold,eBay 1/12/2026 284.79 37.02 247.77 1/14/2026,,,-,
Sold,2023 TOPPS CHROME TOPPS CHROME AUTOGRAPHS #CGAW ANDREW WIGGINS GOLD REFRACTOR 27/50,99816830,PSA,10,
Sold,eBay 1/3/2026 27 6.51 20.49 1/3/2026,,,-,
Sold,2020 PANINI ABSOLUTE MEMORABILIA TOOLS OF THE TRADE SWATCH SIGNATURES #TMA TYRESE MAXEY 3 SWATCH 184/199,76397134,PSA,8,
Sold,eBay 1/11/2026 169.5 22.04 147.46 1/10/2026,,,-,
Sold,2020-21 Panini One & One #23 Tyrese Maxey Rookie Jersey Autographs - Gold,0014057613,BGS,9.5,
Sold,eBay 1/11/2026 1801.87 180.19 1621.68 1/10/2026,,,-,
Sold,2024 PANINI PRIZM DECA #217 DWYANE WADE MOJO PRIZM 16/25,126000000,PSA,10,
Sold,eBay 1/12/2026 132.5 17.23 115.27 1/11/2026,,,-,
Sold,2024 PANINI FLAWLESS #186 ANTHONY DAVIS GOLD 5/5,137000000,PSA,9,
Sold,eBay 2/16/2026 115.5 15.02 100.48 2/15/2026,,,-,
Sold,2018-19 Panini Prizm #296 Giannis Antetokounmpo Pink Ice,0013598019,BGS,9,
Sold,eBay 2/17/2026 50 9.5 40.5 2/19/2026,,,-,
Sold,2020 PANINI NATIONAL TREASURES COLLEGIATE ROOKIE SILHOUETTES #4 ISAIAH SIMMONS 150TH 1/5,137000000,PSA,9,
Sold,PSA 2/23/2026 638.02 0 638.02 2/23/2026,,,-,
Sold,2002 TOPPS CHROME #146 YAO MING CHINESE,99762809,PSA,10,
Sold,eBay 2/25/2026 280 36.4 243.6 2/25/2026,,,-,
Sold,2003 TOPPS CHROME #111 LeBRON JAMES,89633897,PSA,9,
Sold,eBay 2/9/2026 2400 240 2160 2/11/2026,,,-,
Sold,2023 PANINI NATIONAL VIP GOLD #25 STEPHEN CURRY GREEN SPARKLE 53/99,120000000,PSA,10,
Sold,eBay 3/2/2026 72 12.36 59.64 3/2/2026,,,-,
Sold,2018 Panini Flawless Collegiate Dual Patch Autographs #49 Patrick Mahomes II Emerald,0011319848,BGS,8.5,
Sold,eBay 3/2/2026 1825 182.5 1642.5 3/2/2026,,,-,
Sold,2018-19 Panini Encased #191 Shai Gilgeous-Alexander Red JSY AU,0011439856,BGS,9.5,
Sold,"2010-11 National Treasures #42 Kobe Bryant/99 Century Materials,  Signatures",0007246971,BGS,9,
Sold,eBay ######## 1399 139.9 1259.1 ########,,,-,
Sold,2024 PANINI PRIZM #329 DRAKE MAYE SILVER PRIZM,121000000,PSA,10,
Sold,eBay 1/1/2026 1649 164.9 1484.1 1/1/2026,,,-,
Sold,2025 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #42 PAUL SKENES GOLD 9/10,135000000,PSA,10,
Sold,eBay ######## 399 51.87 347.13 ########,,,-,
Sold,2024 BOWMAN CHROME UNIVERSITY FINAL EXAM AUTOGRAPHS #FEACF COOPER FLAGG,113000000,PSA,10,
Sold,eBay 1/2/2026 1999 199.9 1799.1 1/5/2026,,,-,
Sold,2024 BOWMAN CHROME UNIVERSITY EYE TEST AUTOGRAPHS #ETAKK KON KNUEPPEL,116000000,PSA,10,
Sold,eBay 1/5/2026 345 44.85 300.15 1/6/2026,,,-,
Sold,2024 PANINI PRIZM DRAFT PICKS #74 MATTHEW STAFFORD GOLD PRIZM 7/10,111000000,PSA,9,
Sold,eBay 2/16/2026 94 15.22 78.78 2/15/2026,,,-,
Sold,2025 TOPPS NEW SCHOOL #NS-3 VJ EDGECOMBE ORANGE RAINBOW 7/25,137000000,PSA,9,
Sold,eBay 2/16/2026 266.59 34.66 231.93 2/15/2026,,,-,
Sold,2025 TOPPS ALL KINGS #AK-13 JALEN BRUNSON,137000000,PSA,10,
Sold,eBay 1/21/2026 1650 165 1485 1/27/2026,,,-,
Sold,2024 PANINI ORIGINS #103 JJ McCARTHY,106000000,PSA,9,
Sold,PSA 2/8/2026 15.44 0 15.44 2/7/2026,,,-,
Sold,2024-25 Bowman U Chrome #48 Kon Knueppel Orange Shimmer Refractor 56/65,1595267,SGC,10,
Sold,eBay 2/23/2026 110.5 14.37 96.13 2/22/2026,,,-,
Sold,2023 BOWMAN UNIVERSITY CHROME PRIME SIGNATURES #PCSZH ZAYDEN HIGH SUPERFRACTOR 1/1 1/1,94863780,PSA,9,
Sold,eBay 2/21/2026 42 8.46 33.54 2/25/2026,,,-,
Sold,2024 TOPPS CHROME SAPPHIRE EDITION TOPPS CHROME AUTOGRAPHS #TCATM TYRESE MAXEY RED 2/5,133000000,PSA,9,
Sold,eBay 2/21/2026 141.37 18.38 122.99 2/27/2026,,,-,
Sold,2011 SP AUTHENTIC BY THE LETTER AUTOGRAPHS #BL-MJ MICHAEL JORDAN I 1/23,68325406,PSA,Authentic,
Sold,eBay 3/2/2026 5000 350 4650 3/3/2026,,,-,
Sold,2025 TOPPS NEW SCHOOL #NS-3 VJ EDGECOMBE ORANGE RAINBOW 7/25,137000000,PSA,9,
Sold,eBay 3/2/2026 261 33.93 227.07 3/4/2026,,,-,
Sold,2019 BOWMAN PROSPECT AUTOGRAPHS CHROME #VGJ VLADIMIR GUERRERO JR. GOLD REFRACTOR 15/50,77394955,PSA,9,
Sold,2002-03 Topps Finest #182 Dwayne Wade Rookie Card,0004300916,BGS,9.5,
Sold,2018 PANINI DONRUSS OPTIC #177 LUKA DONCIC HOLO,58090075,PSA,10,
